"name","dept","area","count","adjustedcount","year"
Christoforos E. Kozyrakis,Stanford University,ppopp,1.0,0.2,2007
Christoforos E. Kozyrakis,Stanford University,ppopp,1.0,0.33333,2018
Christoforos E. Kozyrakis,Stanford University,socc,2.0,0.53333,2015
Christoforos E. Kozyrakis,Stanford University,socc,1.0,0.33333,2019
Christoforos E. Kozyrakis,Stanford University,socc,1.0,0.2,2020
Christoforos E. Kozyrakis,Stanford University,socc,2.0,0.36111,2021
Christoforos E. Kozyrakis,Stanford University,socc,1.0,0.33333,2022
Christoph Bockisch,University of Marburg,ecoop,1.0,0.33333,2005
Christoph Reichenbach,Lund University,ecoop,1.0,0.33333,2009
Christoph Reichenbach,Lund University,ecoop,2.0,0.66667,2012
Christophe Dubach,McGill University,cgo,1.0,0.33333,2017
Christophe Dubach,McGill University,cgo,1.0,0.2,2018
Christopher Batten,Cornell University,cgo,1.0,0.25,2020
Christopher De Sa,Cornell University,cgo,1.0,0.14286,2016
Christopher Dutchyn,University of Saskatchewan,ecoop,1.0,0.25,2004
Christopher J. Rossbach,University of Texas at Austin,ppopp,1.0,0.33333,2010
Christopher K. I. Williams,University of Edinburgh,cgo,1.0,0.11111,2006
Chuan Wu 0001,University of Hong Kong,ppopp,1.0,0.076923,2021
Chuan Wu 0001,University of Hong Kong,socc,1.0,0.16667,2020
Chuan Wu 0001,University of Hong Kong,socc,1.0,0.2,2022
Chun Cao,Nanjing University,ecoop,1.0,0.16667,2018
Chun-Yao Wang,National Tsing Hua University,socc,1.0,0.25,2011
Chun-Yao Wang,National Tsing Hua University,socc,1.0,0.2,2015
Chun-Yao Wang,National Tsing Hua University,socc,2.0,0.33333,2019
Chun-Yao Wang,National Tsing Hua University,socc,1.0,0.14286,2020
Chun-Yao Wang,National Tsing Hua University,socc,3.0,0.42222,2021
Chun-Ying Huang,National Chiao Tung University,socc,1.0,0.2,2015
Chung Hwan Kim,University of Texas at Dallas,socc,1.0,0.14286,2020
Chung-Ta King,National Tsing Hua University,socc,1.0,0.14286,2017
Chung-chieh Shan,Indiana University,ecoop,2.0,0.58333,2012
Cindy Rubio-González,Univ. of California - Davis,ppopp,1.0,0.25,2020
Clark Verbrugge,McGill University,cgo,1.0,0.5,2008
Clark Verbrugge,McGill University,cgo,1.0,0.33333,2021
Claudia Bauzer Medeiros,UNICAMP,ecoop,1.0,0.5,1991
Claus Brabrand,IT University of Copenhagen,ecoop,1.0,0.33333,2015
Clemens Beckstein,Friedrich Schiller University Jena,ecoop,1.0,0.33333,1987
Colin S. Gordon,Drexel University,ecoop,1.0,0.25,2013
Colin S. Gordon,Drexel University,ecoop,1.0,0.16667,2016
Colin S. Gordon,Drexel University,ecoop,1.0,1.0,2017
Colin S. Gordon,Drexel University,ecoop,2.0,2.0,2020
Cormac Flanagan,Univ. of California - Santa Cruz,ecoop,1.0,0.16667,2005
Cormac Flanagan,Univ. of California - Santa Cruz,ecoop,1.0,0.5,2013
Cormac Flanagan,Univ. of California - Santa Cruz,ppopp,1.0,0.33333,2011
Cormac Flanagan,Univ. of California - Santa Cruz,ppopp,1.0,0.33333,2018
Cosmin E. Oancea,University of Copenhagen,cgo,1.0,0.5,2015
Cosmin E. Oancea,University of Copenhagen,ppopp,1.0,0.25,2019
Craig B. Zilles,Univ. of Illinois at Urbana-Champaign,cgo,1.0,0.33333,2004
Craig B. Zilles,Univ. of Illinois at Urbana-Champaign,cgo,1.0,0.5,2005
Craig B. Zilles,Univ. of Illinois at Urbana-Champaign,cgo,2.0,0.83333,2008
Craig S. Kaplan,University of Waterloo,ecoop,1.0,0.33333,1998
Cristian Cadar,Imperial College London,ecoop,1.0,0.2,2022
Cristiana Amza,University of Toronto,ppopp,1.0,0.25,1997
Cristiana Amza,University of Toronto,ppopp,1.0,0.16667,2005
Cristiana Amza,University of Toronto,ppopp,2.0,0.58333,2006
Cristiano Calcagno,Imperial College London,ecoop,1.0,0.33333,2010
Cristina V. Lopes,Univ. of California - Irvine,ecoop,1.0,0.5,1994
Cristina V. Lopes,Univ. of California - Irvine,ecoop,1.0,0.14286,1997
Cyrus Omar,University of Michigan,ecoop,1.0,0.16667,2014
César A. M. Marcon,PUC-RS,socc,1.0,0.16667,2018
Da Yan 0001,University of Alabama - Birmingham,socc,1.0,0.16667,2017
Dan Alistarh,IST Austria,ppopp,1.0,0.25,2015
Dan Alistarh,IST Austria,ppopp,1.0,0.33333,2016
Dan Alistarh,IST Austria,ppopp,2.0,0.53333,2020
Dan Alistarh,IST Austria,ppopp,2.0,0.58333,2022
Dan Grossman,University of Washington,ecoop,1.0,0.25,2013
Dan Grossman,University of Washington,ecoop,1.0,0.5,2016
Dan Grossman,University of Washington,ecoop,1.0,0.5,2018
Dan Hao 0001,Peking University,ecoop,1.0,0.2,2013
Dan Hao 0001,Peking University,ecoop,1.0,0.16667,2018
Dan Li 0001,Tsinghua University,socc,1.0,0.1,2021
Dan Olteanu,University of Oxford,cgo,1.0,0.25,2020
Dan Williams,Virginia Tech,socc,1.0,0.33333,2013
Dan Williams,Virginia Tech,socc,1.0,0.25,2018
Dana Drachsler-Cohen,Technion,ppopp,1.0,0.33333,2014
Dana Drachsler-Cohen,Technion,ppopp,1.0,0.33333,2018
Danella Zhao,Old Dominion University,socc,1.0,0.5,2012
Danella Zhao,Old Dominion University,socc,3.0,0.78333,2016
Danella Zhao,Old Dominion University,socc,1.0,0.2,2017
Daniel P. Friedman,Indiana University,ecoop,1.0,0.33333,1996
Daniel P. Friedman,Indiana University,ecoop,1.0,0.33333,1998
Daniel Sánchez 0003,Massachusetts Institute of Technology,socc,1.0,0.33333,2015
Danny Dig,University of Colorado Boulder,ecoop,1.0,0.25,2006
Danny Dig,University of Colorado Boulder,ecoop,1.0,0.2,2012
Danny Dig,University of Colorado Boulder,ecoop,1.0,0.2,2013
Danny Dig,University of Colorado Boulder,ecoop,1.0,0.33333,2014
Danny Dolev,Hebrew University of Jerusalem,ecoop,1.0,0.25,2008
Darko Marinov,Univ. of Illinois at Urbana-Champaign,ecoop,1.0,0.25,2006
Darko Marinov,Univ. of Illinois at Urbana-Champaign,ecoop,1.0,0.16667,2013
David A. Bader,NJIT,ppopp,1.0,0.5,1995
David A. Bader,NJIT,ppopp,1.0,0.5,2009
David A. Naumann,Stevens Institute of Technology,ecoop,1.0,0.5,2005
David A. Naumann,Stevens Institute of Technology,ecoop,1.0,0.33333,2008
David A. Padua,Univ. of Illinois at Urbana-Champaign,cgo,1.0,0.33333,2004
David A. Padua,Univ. of Illinois at Urbana-Champaign,cgo,1.0,0.33333,2005
David A. Padua,Univ. of Illinois at Urbana-Champaign,cgo,1.0,0.16667,2012
David A. Padua,Univ. of Illinois at Urbana-Champaign,cgo,1.0,0.33333,2013
David A. Padua,Univ. of Illinois at Urbana-Champaign,cgo,1.0,0.25,2019
David A. Padua,Univ. of Illinois at Urbana-Champaign,ppopp,1.0,0.33333,1999
David A. Padua,Univ. of Illinois at Urbana-Champaign,ppopp,1.0,0.2,2003
David A. Padua,Univ. of Illinois at Urbana-Champaign,ppopp,2.0,0.41667,2005
David A. Padua,Univ. of Illinois at Urbana-Champaign,ppopp,1.0,0.125,2006
David A. Padua,Univ. of Illinois at Urbana-Champaign,ppopp,1.0,0.2,2008
David Aspinall 0001,University of Edinburgh,ecoop,1.0,0.5,2008
David B. Whalley,Florida State University,cgo,1.0,0.25,2006
David B. Whalley,Florida State University,cgo,1.0,0.33333,2007
David B. Whalley,Florida State University,cgo,1.0,0.14286,2013
David Black-Schaffer,Uppsala University,cgo,1.0,0.33333,2012
David Black-Schaffer,Uppsala University,cgo,1.0,0.25,2013
David Brooks 0001,Harvard University,cgo,1.0,0.16667,2012
David Brooks 0001,Harvard University,cgo,1.0,0.25,2015
David Brooks 0001,Harvard University,ppopp,1.0,0.16667,2007
David E. Irwin 0001,University of Massachusetts Amherst,socc,1.0,0.2,2015
David E. Irwin 0001,University of Massachusetts Amherst,socc,1.0,0.5,2017
David E. Irwin 0001,University of Massachusetts Amherst,socc,1.0,0.5,2018
David E. Irwin 0001,University of Massachusetts Amherst,socc,2.0,0.375,2021
David G. Andersen,Carnegie Mellon University,socc,1.0,0.14286,2013
David G. Andersen,Carnegie Mellon University,socc,1.0,0.33333,2014
David G. Andersen,Carnegie Mellon University,socc,1.0,0.2,2017
David G. Andersen,Carnegie Mellon University,socc,2.0,0.53333,2020
David Gregg,Trinity College Dublin,cgo,1.0,0.33333,2010
David Gregg,Trinity College Dublin,cgo,1.0,0.5,2018
David Harel,Weizmann Institute of Science,ecoop,1.0,0.33333,2010
David I. August,Princeton University,cgo,1.0,0.25,2003
David I. August,Princeton University,cgo,1.0,0.16667,2004
David I. August,Princeton University,cgo,2.0,0.36667,2005
David I. August,Princeton University,cgo,2.0,0.45,2008
David I. August,Princeton University,cgo,1.0,0.16667,2010
David I. August,Princeton University,cgo,3.0,0.56667,2012
David I. August,Princeton University,cgo,1.0,0.2,2013
David I. August,Princeton University,cgo,1.0,0.16667,2017
David I. August,Princeton University,cgo,1.0,0.076923,2022
David K. Lowenthal,University of Arizona,ppopp,1.0,0.5,2001
David K. Lowenthal,University of Arizona,ppopp,1.0,0.33333,2003
David K. Lowenthal,University of Arizona,ppopp,1.0,0.5,2005
David K. Lowenthal,University of Arizona,ppopp,1.0,0.25,2006
David Lo 0001,Singapore Management University,ecoop,1.0,0.16667,2019
David M. Eyers,University of Otago,socc,1.0,0.14286,2017
David Maier 0001,Portland State University,ecoop,1.0,0.5,1987
David R. Kaeli,Northeastern University,cgo,1.0,0.25,2007
David R. Kaeli,Northeastern University,cgo,1.0,0.2,2017
David R. O'Hallaron,Carnegie Mellon University,ppopp,1.0,0.25,1993
David R. O'Hallaron,Carnegie Mellon University,ppopp,1.0,0.5,1997
David T. Blaauw,University of Michigan,socc,1.0,0.25,2004
David Walker,Princeton University,socc,1.0,0.14286,2014
David Wentzlaff,Princeton University,cgo,1.0,0.5,2006
David Wentzlaff,Princeton University,socc,1.0,0.125,2010
David Wentzlaff,Princeton University,socc,1.0,0.5,2016
David Wentzlaff,Princeton University,socc,1.0,0.16667,2017
Dawu Gu,Shanghai Jiao Tong University,ecoop,1.0,0.2,2022
Dazhao Cheng,UNC - Charlotte,ppopp,1.0,0.125,2020
Dean M. Tullsen,Univ. of California - San Diego,cgo,1.0,0.33333,2006
Debdeep Mukhopadhyay,IIT Kharagpur,socc,1.0,0.16667,2020
Deepak D'Souza,IISc Bangalore,ecoop,1.0,0.5,2012
Dejan Kostic,KTH Royal Institute of Technology,socc,1.0,0.25,2015
Dejan Kostic,KTH Royal Institute of Technology,socc,1.0,0.2,2018
Deliang Fan,Arizona State University,socc,1.0,0.25,2020
Denis Zorin,New York University,ppopp,1.0,0.2,2009
Dennis G. Kafura,Virginia Tech,ecoop,1.0,0.5,1989
Derek Dreyer,Max Planck Society,ecoop,1.0,0.2,2017
Devesh Tiwari,Northeastern University,ppopp,1.0,0.25,2022
Devesh Tiwari,Northeastern University,socc,1.0,0.2,2022
Dhabaleswar K. Panda 0001,Ohio State University,ppopp,1.0,0.25,2006
Dhabaleswar K. Panda 0001,Ohio State University,ppopp,1.0,0.2,2007
Dhabaleswar K. Panda 0001,Ohio State University,ppopp,1.0,0.25,2017
Dilma Da Silva,Texas A&M University,socc,1.0,0.2,2013
Dimitrios S. Nikolopoulos,Virginia Tech,ppopp,1.0,0.25,2007
Dimitrios S. Nikolopoulos,Virginia Tech,ppopp,1.0,0.16667,2009
Ding Li 0001,Peking University,socc,1.0,0.25,2015
Dingwen Tao,Indiana University,ppopp,1.0,0.11111,2017
Dingwen Tao,Indiana University,ppopp,1.0,0.125,2020
Dirk Grunwald,University of Colorado Boulder,cgo,1.0,0.2,2007
Dirk Grunwald,University of Colorado Boulder,cgo,1.0,0.33333,2009
Dirk Grunwald,University of Colorado Boulder,ppopp,1.0,0.5,1993
Dirk Grunwald,University of Colorado Boulder,socc,1.0,0.25,2016
Dirk Pflüger,University of Stuttgart,ppopp,1.0,0.2,2011
Divyakant Agrawal,Univ. of California - Santa Barbara,socc,1.0,0.33333,2010
Dominic A. Orchard,University of Kent,ecoop,1.0,0.5,2022
Dominic Duggan,Stevens Institute of Technology,ecoop,1.0,1.0,2000
Dominic Duggan,Stevens Institute of Technology,ecoop,1.0,0.5,2012
Don S. Batory,University of Texas at Austin,ecoop,1.0,0.5,1998
Don S. Batory,University of Texas at Austin,ecoop,1.0,0.33333,2005
Donald S. Fussell,University of Texas at Austin,ppopp,1.0,0.33333,2021
Donald Yeung,University of Maryland - College Park,cgo,1.0,0.1,2004
Donald Yeung,University of Maryland - College Park,ppopp,1.0,0.5,1993
Donatella Sciuto,Politecnico di Milano,socc,1.0,0.25,2005
Dong Li 0001,Univ. of California - Merced,ppopp,1.0,0.2,2021
Dong Tong 0001,Peking University,socc,1.0,0.16667,2010
Dong Tong 0001,Peking University,socc,1.0,0.2,2011
Dong Xiang,Tsinghua University,socc,1.0,0.33333,2015
Dong Xie 0001,Pennsylvania State University,socc,1.0,0.25,2019
Dongsu Han,KAIST,socc,1.0,0.2,2016
Dongyan Xu,Purdue University,socc,1.0,0.25,2014
Dongyan Xu,Purdue University,socc,1.0,0.25,2015
Dongyan Xu,Purdue University,socc,1.0,0.2,2016
Dongyoon Lee,Stony Brook University,cgo,1.0,0.33333,2018
Dongyoon Lee,Stony Brook University,cgo,1.0,0.125,2022
Dorgival O. Guedes,UFMG,socc,1.0,0.25,2018
Douglas C. Schmidt,Vanderbilt University,ecoop,1.0,0.5,1995
Douglas Thain,University of Notre Dame,socc,1.0,0.125,2018
Duane Szafron,University of Alberta,cgo,1.0,0.2,2011
Duane Szafron,University of Alberta,ecoop,1.0,0.5,1997
Duane Szafron,University of Alberta,ecoop,1.0,0.25,1999
Duane Szafron,University of Alberta,ppopp,1.0,0.2,2003
Eamonn J. Keogh,Univ. of California - Riverside,socc,1.0,0.14286,2019
Earl T. Barr,University College London,ecoop,1.0,0.2,2000
Eddy Z. Zhang,Rutgers University,cgo,1.0,0.14286,2010
Eddy Z. Zhang,Rutgers University,cgo,1.0,0.2,2019
Eddy Z. Zhang,Rutgers University,ppopp,1.0,0.33333,2010
Eddy Z. Zhang,Rutgers University,ppopp,1.0,0.2,2013
Edgar Gabriel,University of Houston,ppopp,1.0,0.14286,2005
Edouard Bugnion,EPFL,socc,1.0,0.2,2015
Edouard Bugnion,EPFL,socc,2.0,0.4,2016
Edouard Bugnion,EPFL,socc,1.0,0.33333,2020
Edson Borin,UNICAMP,cgo,1.0,0.25,2006
Edson Borin,UNICAMP,cgo,1.0,0.11111,2010
Edson Borin,UNICAMP,cgo,2.0,0.5,2011
Edson Borin,UNICAMP,ppopp,1.0,0.33333,2015
Eduard Ayguadé,Polytechnic University of Catalonia,ppopp,1.0,0.14286,2009
Eduardo Figueiredo 0001,UFMG,ecoop,1.0,0.090909,2007
Edwin C. Brady,University of St Andrews,ecoop,1.0,0.33333,2020
Edwin C. Brady,University of St Andrews,ecoop,1.0,1.0,2021
Edwin V. Bonilla,UNSW,cgo,1.0,0.11111,2006
Edwin V. Bonilla,UNSW,cgo,1.0,0.16667,2007
Edwin V. Bonilla,UNSW,cgo,1.0,0.33333,2009
Eli Tilevich,Virginia Tech,ecoop,1.0,0.5,2002
Eli Tilevich,Virginia Tech,ecoop,1.0,0.25,2009
Elisa Bertino,Purdue University,ecoop,1.0,0.33333,1994
Elisa Bertino,Purdue University,ecoop,1.0,0.5,1995
Elisa Bertino,Purdue University,ecoop,1.0,0.25,1998
Elisa Bertino,Purdue University,ecoop,1.0,0.25,1999
Emery D. Berger,University of Massachusetts Amherst,ppopp,1.0,0.25,2014
Emil Sekerinski,McMaster University,ecoop,1.0,0.5,1998
Emmett Witchel,University of Texas at Austin,ppopp,1.0,0.25,2009
Emmett Witchel,University of Texas at Austin,ppopp,1.0,0.33333,2010
Eran Yahav,Technion,ppopp,1.0,0.33333,2014
Eran Yahav,Technion,ppopp,1.0,0.25,2015
Eran Yahav,Technion,ppopp,1.0,0.33333,2018
Erez Petrank,Technion,ppopp,1.0,0.5,2011
Erez Petrank,Technion,ppopp,1.0,0.5,2012
Erez Petrank,Technion,ppopp,1.0,0.5,2014
Erez Petrank,Technion,ppopp,1.0,0.33333,2017
Erez Petrank,Technion,ppopp,1.0,0.25,2018
Erez Petrank,Technion,ppopp,1.0,0.2,2022
Eric A. Brewer,Univ. of California - Berkeley,ppopp,1.0,1.0,1995
Eric Bodden,Paderborn University,cgo,1.0,0.33333,2020
Eric Bodden,Paderborn University,ecoop,1.0,0.33333,2007
Eric Bodden,Paderborn University,ecoop,1.0,0.25,2016
Eric Bodden,Paderborn University,ecoop,1.0,0.2,2018
Eric Bodden,Paderborn University,ecoop,1.0,0.33333,2019
Eric Bodden,Paderborn University,ecoop,2.0,0.53333,2021
Eric Jonas,University of Chicago,socc,1.0,0.2,2017
Eric Jonas,University of Chicago,socc,1.0,0.11111,2020
Eric Keller,University of Colorado Boulder,socc,1.0,0.14286,2014
Eric Koskinen,Stevens Institute of Technology,ppopp,1.0,0.5,2008
Eric P. Xing,MBZUAI,socc,1.0,0.090909,2014
Eric P. Xing,MBZUAI,socc,1.0,0.11111,2015
Eric P. Xing,MBZUAI,socc,1.0,0.125,2016
Eric P. Xing,MBZUAI,socc,1.0,0.2,2018
Eric Rozner,University of Colorado Boulder,socc,1.0,0.2,2020
Eric Ruppert,York University,ppopp,1.0,0.33333,2014
Eric Ruppert,York University,ppopp,1.0,0.16667,2021
Eric Steegmans,KU Leuven,ecoop,1.0,0.5,2007
Eric Thierry,Ecole Normale Superieure de Lyon,ecoop,1.0,0.5,2001
Eric Van Wyk,University of Minnesota,ecoop,1.0,0.25,2007
Eric Walkingshaw,Oregon State University,ecoop,1.0,0.33333,2016
Erik Hagersten,Uppsala University,cgo,1.0,0.33333,2012
Erik Hagersten,Uppsala University,cgo,1.0,0.25,2013
Erik Poll,Radboud University,ecoop,1.0,0.5,2009
Esam El-Araby,University of Kansas,socc,1.0,0.5,2018
Esam El-Araby,University of Kansas,socc,1.0,0.5,2019
Esam El-Araby,University of Kansas,socc,1.0,0.25,2021
Eugene Wu 0002,Columbia University,socc,1.0,0.25,2019
Eunice E. Santos,Illinois Institute of Technology,ppopp,1.0,0.125,1993
Eva Darulova,Max Planck Society,ecoop,2.0,0.375,2022
Evangeline F. Y. Young,Chinese University of Hong Kong,socc,1.0,0.25,2017
Ewan D. Tempero,University of Auckland,ecoop,1.0,0.33333,2008
Ewan D. Tempero,University of Auckland,ecoop,1.0,0.33333,2013
Fabrizio Ferrandi,Politecnico di Milano,socc,1.0,0.25,2005
Fahad R. Dogar,Tufts University,socc,1.0,0.33333,2022
Faith Ellen,University of Toronto,ppopp,1.0,0.33333,2014
Fan Long,University of Toronto,cgo,1.0,0.25,2022
Fan Long,University of Toronto,socc,2.0,0.36667,2020
Farnam Jahanian,Carnegie Mellon University,socc,1.0,0.25,2013
Fei He 0001,Tsinghua University,ppopp,1.0,0.33333,2022
Felix Wolf 0001,TU Darmstadt,ppopp,1.0,0.25,2017
Felix Wolf 0001,TU Darmstadt,ppopp,1.0,0.16667,2021
Feng Guo,Indiana University,socc,1.0,0.25,2015
Feng Qin,Ohio State University,ppopp,1.0,0.25,2011
Feng Yan 0001,University of Nevada,socc,1.0,0.11111,2021
Feng Zhang 0007,Renmin University of China,cgo,1.0,0.2,2017
Fernanda Lima Kastensmidt,UFRGS,socc,1.0,0.33333,2020
Fernando Gehm Moraes,PUC-RS,socc,1.0,0.25,2010
Fernando Gehm Moraes,PUC-RS,socc,1.0,0.5,2012
Fernando Gehm Moraes,PUC-RS,socc,1.0,0.2,2017
Fernando Luís Dotti,PUC-RS,socc,1.0,0.33333,2018
Fernando Magno Quintão Pereira,UFMG,cgo,1.0,0.5,2009
Fernando Magno Quintão Pereira,UFMG,cgo,2.0,0.58333,2013
Fernando Magno Quintão Pereira,UFMG,cgo,2.0,0.53333,2016
Fernando Magno Quintão Pereira,UFMG,cgo,1.0,0.2,2017
Fernando Magno Quintão Pereira,UFMG,cgo,1.0,0.25,2018
Fernando Magno Quintão Pereira,UFMG,cgo,1.0,0.33333,2019
Fernando Magno Quintão Pereira,UFMG,cgo,2.0,0.66667,2021
Fernando Magno Quintão Pereira,UFMG,ppopp,1.0,0.33333,2017
Fernando Pedone,Università della Svizzera italiana,socc,1.0,0.33333,2018
Florian Matthes,TU Munich,ecoop,1.0,0.5,1996
Florian Zuleger,TU Wien,ecoop,1.0,0.16667,2022
Florin Ciucu,University of Warwick,socc,1.0,0.2,2017
Francis C. M. Lau 0001,University of Hong Kong,socc,1.0,0.16667,2017
Francisco Martins,Universidade de Lisboa,ppopp,1.0,0.25,2015
Frank Mueller 0001,North Carolina State University,cgo,1.0,0.16667,2003
Frank Mueller 0001,North Carolina State University,cgo,1.0,0.5,2012
Frank Mueller 0001,North Carolina State University,cgo,1.0,0.5,2013
Frank Mueller 0001,North Carolina State University,ppopp,1.0,0.5,2006
Frank Mueller 0001,North Carolina State University,ppopp,1.0,0.5,2011
Frank Piessens,KU Leuven,ecoop,3.0,1.0833,2009
Frank Tip,Northeastern University,ecoop,1.0,0.5,2002
Frank Tip,Northeastern University,ecoop,1.0,0.33333,2004
Frank Tip,Northeastern University,ecoop,1.0,0.2,2005
Frank Tip,Northeastern University,ecoop,1.0,0.25,2007
Frank Tip,Northeastern University,ecoop,2.0,0.4,2010
Frank Tip,Northeastern University,ecoop,1.0,0.2,2012
Frank Tip,Northeastern University,ecoop,1.0,0.2,2014
Frank Tip,Northeastern University,ecoop,1.0,0.16667,2016
Frank Tip,Northeastern University,ecoop,1.0,0.33333,2020
Frank Tip,Northeastern University,ecoop,1.0,0.33333,2021
Franz Puntigam,TU Wien,ecoop,1.0,1.0,1997
Franziska Roesner,University of Washington,socc,1.0,0.14286,2016
Fredrik Kjolstad,Stanford University,cgo,1.0,0.25,2019
Frédo Durand,Massachusetts Institute of Technology,ppopp,1.0,0.25,2018
Fumio Teraoka,Keio University,ecoop,1.0,0.33333,1989
G. Edward Suh,Cornell University,cgo,1.0,0.5,2020
G. Edward Suh,Cornell University,socc,1.0,0.16667,2010
G. N. Srinivasa Prasanna,IIIT Bangalore,ppopp,1.0,1.0,1997
Gabriel Rodríguez 0001,University of A Coruña,cgo,1.0,0.25,2016
Gabriele Mencagli,University of Pisa,ppopp,1.0,0.5,2016
Gagan Agrawal,Augusta University,cgo,1.0,0.16667,2013
Gagan Agrawal,Augusta University,cgo,1.0,0.33333,2016
Gagan Agrawal,Augusta University,cgo,1.0,0.5,2018
Gagan Agrawal,Augusta University,ppopp,1.0,0.25,2011
Gagan Agrawal,Augusta University,ppopp,1.0,0.5,2017
Gagan Agrawal,Augusta University,ppopp,2.0,0.66667,2020
Gail C. Murphy,University of British Columbia,ecoop,1.0,0.25,2005
Gail E. Kaiser,Columbia University,ecoop,1.0,0.25,1989
Gail E. Kaiser,Columbia University,ppopp,1.0,0.5,1990
Ganesh Gopalakrishnan,University of Utah,ppopp,1.0,0.16667,2009
Ganesh Gopalakrishnan,University of Utah,ppopp,1.0,0.16667,2012
Ganesh Gopalakrishnan,University of Utah,ppopp,1.0,0.25,2014
Gang Qu 0001,University of Maryland - College Park,socc,1.0,0.33333,2018
Gang Qu 0001,University of Maryland - College Park,socc,1.0,0.33333,2020
Gang Tan,Pennsylvania State University,ecoop,1.0,0.5,2014
Garrett S. Rose,University of Tennessee,socc,1.0,0.2,2014
Garrett S. Rose,University of Tennessee,socc,2.0,0.66667,2018
Gary T. Leavens,University of Central Florida,ecoop,1.0,0.5,2002
Gary T. Leavens,University of Central Florida,ecoop,1.0,0.16667,2005
Gary T. Leavens,University of Central Florida,ecoop,1.0,0.33333,2007
Gary T. Leavens,University of Central Florida,ecoop,1.0,0.5,2008
Gennady Pekhimenko,University of Toronto,cgo,1.0,0.25,2022
Geoffrey C. Fox,Indiana University,ppopp,1.0,0.25,1991
Geoffrey M. Voelker,Univ. of California - San Diego,ppopp,1.0,0.125,2009
Geoffrey M. Voelker,Univ. of California - San Diego,socc,1.0,0.25,2018
Geoffrey M. Voelker,Univ. of California - San Diego,socc,1.0,0.25,2020
Geoffrey Mainland,Drexel University,ecoop,1.0,0.2,2012
George Candea,EPFL,socc,1.0,0.33333,2010
George Kesidis,Pennsylvania State University,socc,2.0,0.75,2021
George Porter,Univ. of California - San Diego,socc,1.0,0.33333,2015
George Porter,Univ. of California - San Diego,socc,1.0,0.25,2018
George Porter,Univ. of California - San Diego,socc,1.0,0.25,2020
George T. Heineman,Worcester Polytechnic Institute,ecoop,1.0,0.33333,2021
Georgios I. Goumas,NTUA,ppopp,1.0,0.25,2011
Gerald Baumgartner,Louisiana State University,ppopp,1.0,0.14286,2005
Gerald Q. Maguire Jr.,KTH Royal Institute of Technology,socc,1.0,0.25,2015
Gerald Q. Maguire Jr.,KTH Royal Institute of Technology,socc,1.0,0.2,2018
Gerhard Friedrich,University of Klagenfurt,ecoop,1.0,0.25,1989
Gerhard Wellein,University of Erlangen–Nuremberg,cgo,1.0,0.16667,2021
Gero Mühl,University of Rostock,ecoop,1.0,0.25,2002
Gilles Barthe,Max Planck Society,ppopp,1.0,0.2,2013
Giorgio C. Buttazzo,Scuola Superiore Sant'Anna,socc,1.0,0.2,2017
Giuseppe Attardi,University of Pisa,ecoop,1.0,0.2,1989
Giuseppe Attardi,University of Pisa,ecoop,1.0,0.5,1994
Gowtham Kaki,University of Colorado Boulder,ecoop,1.0,0.5,2018
Gregor Kiczales,University of British Columbia,ecoop,1.0,0.14286,1997
Gregor Kiczales,University of British Columbia,ecoop,1.0,0.16667,2001
Gregor Kiczales,University of British Columbia,ecoop,1.0,0.5,2003
Gregor Kiczales,University of British Columbia,ecoop,1.0,0.5,2005
Gregor Snelting,Karlsruhe Institute of Technology,ecoop,1.0,0.5,2002
Gregory R. Andrews,University of Arizona,cgo,1.0,0.2,2007
Gregory R. Ganger,Carnegie Mellon University,socc,1.0,0.16667,2010
Gregory R. Ganger,Carnegie Mellon University,socc,2.0,0.29091,2014
Gregory R. Ganger,Carnegie Mellon University,socc,3.0,0.51111,2015
Gregory R. Ganger,Carnegie Mellon University,socc,2.0,0.29167,2016
Gregory R. Ganger,Carnegie Mellon University,socc,1.0,0.33333,2018
Gregory R. Ganger,Carnegie Mellon University,socc,1.0,0.2,2020
Guangwen Yang,Tsinghua University,ppopp,1.0,0.1,2013
Guido Araujo,UNICAMP,cgo,1.0,0.25,2006
Guido Araujo,UNICAMP,ppopp,1.0,0.33333,2015
Guido Salvaneschi,TU Darmstadt,ecoop,1.0,0.2,2018
Guido Salvaneschi,TU Darmstadt,ecoop,2.0,0.7,2019
Guido Salvaneschi,TU Darmstadt,ecoop,1.0,0.16667,2021
Guido Salvaneschi,TU Darmstadt,ecoop,1.0,0.2,2022
Gul A. Agha,Univ. of Illinois at Urbana-Champaign,ecoop,1.0,0.5,1992
Gul A. Agha,Univ. of Illinois at Urbana-Champaign,ecoop,1.0,0.5,1993
Gul A. Agha,Univ. of Illinois at Urbana-Champaign,ecoop,1.0,0.33333,2018
Gul A. Agha,Univ. of Illinois at Urbana-Champaign,ppopp,1.0,0.5,1993
Gul A. Agha,Univ. of Illinois at Urbana-Champaign,ppopp,1.0,0.33333,2011
Gunter Saake,University of Magdeburg,ecoop,1.0,0.33333,1992
Guojie Luo,Peking University,socc,1.0,0.14286,2011
Guoliang Jin,North Carolina State University,ppopp,1.0,0.33333,2019
Guoliang Jin,North Carolina State University,socc,1.0,0.25,2020
Guoqing Harry Xu,Univ. of California - Los Angeles,ecoop,1.0,0.33333,2009
Guoqing Harry Xu,Univ. of California - Los Angeles,ecoop,1.0,0.33333,2012
